18:42:57  INFO     Epoch 149/200  train_loss=4.6914  val_cos_pos=0.0962  best=0.0966  no_improve=10  3.4s
18:43:00  INFO     Epoch 150/200  train_loss=4.6915  val_cos_pos=0.0960  best=0.0966  no_improve=11  3.3s
18:43:04  INFO     Epoch 151/200  train_loss=4.6913  val_cos_pos=0.0958  best=0.0966  no_improve=12  3.3s
18:43:07  INFO     Epoch 152/200  train_loss=4.6910  val_cos_pos=0.0960  best=0.0966  no_improve=13  3.3s
18:43:10  INFO     Epoch 153/200  train_loss=4.6910  val_cos_pos=0.0964  best=0.0966  no_improve=14  3.3s
18:43:14  INFO     Epoch 154/200  train_loss=4.6907  val_cos_pos=0.0953  best=0.0966  no_improve=15  3.3s
18:43:17  INFO     Epoch 155/200  train_loss=4.6906  val_cos_pos=0.0967  best=0.0967  no_improve=0  3.3s
18:43:20  INFO     Epoch 156/200  train_loss=4.6904  val_cos_pos=0.0961  best=0.0967  no_improve=1  3.4s
18:43:24  INFO     Epoch 157/200  train_loss=4.6904  val_cos_pos=0.0957  best=0.0967  no_improve=2  3.4s
18:43:27  INFO     Epoch 158/200  train_loss=4.6901  val_cos_pos=0.0955  best=0.0967  no_improve=3  3.4s
18:43:30  INFO     Epoch 159/200  train_loss=4.6894  val_cos_pos=0.0956  best=0.0967  no_improve=4  3.4s
18:43:34  INFO     Epoch 160/200  train_loss=4.6894  val_cos_pos=0.0954  best=0.0967  no_improve=5  3.4s
18:43:37  INFO     Epoch 161/200  train_loss=4.6897  val_cos_pos=0.0962  best=0.0967  no_improve=6  3.4s
18:43:40  INFO     Epoch 162/200  train_loss=4.6887  val_cos_pos=0.0966  best=0.0967  no_improve=7  3.4s
18:43:44  INFO     Epoch 163/200  train_loss=4.6886  val_cos_pos=0.0961  best=0.0967  no_improve=8  3.3s
18:43:47  INFO     Epoch 164/200  train_loss=4.6887  val_cos_pos=0.0969  best=0.0969  no_improve=0  3.3s
18:43:50  INFO     Epoch 165/200  train_loss=4.6888  val_cos_pos=0.0965  best=0.0969  no_improve=1  3.3s
18:43:54  INFO     Epoch 166/200  train_loss=4.6889  val_cos_pos=0.0967  best=0.0969  no_improve=2  3.3s
18:43:57  INFO     Epoch 167/200  train_loss=4.6886  val_cos_pos=0.0962  best=0.0969  no_improve=3  3.3s
18:44:00  INFO     Epoch 168/200  train_loss=4.6881  val_cos_pos=0.0956  best=0.0969  no_improve=4  3.3s
18:44:04  INFO     Epoch 169/200  train_loss=4.6885  val_cos_pos=0.0961  best=0.0969  no_improve=5  3.4s
18:44:07  INFO     Epoch 170/200  train_loss=4.6880  val_cos_pos=0.0961  best=0.0969  no_improve=6  3.3s
18:44:10  INFO     Epoch 171/200  train_loss=4.6880  val_cos_pos=0.0965  best=0.0969  no_improve=7  3.3s
18:44:14  INFO     Epoch 172/200  train_loss=4.6872  val_cos_pos=0.0960  best=0.0969  no_improve=8  3.3s
18:44:17  INFO     Epoch 173/200  train_loss=4.6876  val_cos_pos=0.0966  best=0.0969  no_improve=9  3.3s
18:44:20  INFO     Epoch 174/200  train_loss=4.6869  val_cos_pos=0.0966  best=0.0969  no_improve=10  3.3s
18:44:24  INFO     Epoch 175/200  train_loss=4.6867  val_cos_pos=0.0963  best=0.0969  no_improve=11  3.3s
18:44:27  INFO     Epoch 176/200  train_loss=4.6868  val_cos_pos=0.0960  best=0.0969  no_improve=12  3.3s
18:44:30  INFO     Epoch 177/200  train_loss=4.6871  val_cos_pos=0.0973  best=0.0973  no_improve=0  3.3s
18:44:34  INFO     Epoch 178/200  train_loss=4.6867  val_cos_pos=0.0968  best=0.0973  no_improve=1  3.3s
18:44:37  INFO     Epoch 179/200  train_loss=4.6862  val_cos_pos=0.0963  best=0.0973  no_improve=2  3.4s
18:44:40  INFO     Epoch 180/200  train_loss=4.6860  val_cos_pos=0.0961  best=0.0973  no_improve=3  3.4s
18:44:44  INFO     Epoch 181/200  train_loss=4.6864  val_cos_pos=0.0968  best=0.0973  no_improve=4  3.4s
18:44:47  INFO     Epoch 182/200  train_loss=4.6866  val_cos_pos=0.0952  best=0.0973  no_improve=5  3.4s
18:44:51  INFO     Epoch 183/200  train_loss=4.6859  val_cos_pos=0.0965  best=0.0973  no_improve=6  3.3s
18:44:54  INFO     Epoch 184/200  train_loss=4.6863  val_cos_pos=0.0960  best=0.0973  no_improve=7  3.4s
18:44:57  INFO     Epoch 185/200  train_loss=4.6857  val_cos_pos=0.0970  best=0.0973  no_improve=8  3.3s
18:45:01  INFO     Epoch 186/200  train_loss=4.6858  val_cos_pos=0.0960  best=0.0973  no_improve=9  3.4s
18:45:04  INFO     Epoch 187/200  train_loss=4.6852  val_cos_pos=0.0965  best=0.0973  no_improve=10  3.3s
18:45:07  INFO     Epoch 188/200  train_loss=4.6846  val_cos_pos=0.0962  best=0.0973  no_improve=11  3.4s
18:45:11  INFO     Epoch 189/200  train_loss=4.6850  val_cos_pos=0.0957  best=0.0973  no_improve=12  3.4s
